Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
b85d5dd883dcb49f5fd4575686aa92495f0be6f9,"fix(agents): log wandb last

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['acb00510cf638674f969db51e675a7133660039e'],False,['raylab\\agents\\trainer.py']
66000ccd573480606f869e8f742be3e659202ed8,"Merge tag 'v0.13.5' into develop

#### Fixes
* (agents): log wandb last","['b85d5dd883dcb49f5fd4575686aa92495f0be6f9', '1c792497a640165d720f0514ee02255e21ea753e']",True,[]
0590cf135e148dc8e4b5289352894c2742749ea8,"fix(agents): use new model-based mixin imports

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['d214e13dffe621e3ad7e96f7f84255c6b9dc5f40'],False,"['raylab\\agents\\mage\\trainer.py', 'tests\\raylab\\policy\\model_based\\test_envfn.py', 'tests\\raylab\\policy\\model_based\\test_sampling.py', 'tests\\raylab\\policy\\model_based\\test_training.py']"
676983e89d380ffde6d3c443dcf8a83645d2dd22,"fix(agents): use new model-based mixin imports

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['0590cf135e148dc8e4b5289352894c2742749ea8'],False,['raylab\\agents\\mbpo\\trainer.py']
03719844b051ba936de9fde0818d14f414875ff0,"fix(tests): pass policy config in model-based training

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2af4145494c4a372706b43cf2da4035973f3c3ab'],False,"['tests\\raylab\\policy\\model_based\\test_envfn.py', 'tests\\raylab\\policy\\model_based\\test_lightning.py', 'tests\\raylab\\policy\\model_based\\test_sampling.py', 'tests\\raylab\\policy\\model_based\\test_training.py']"
a234b73e5ac3032222dd777e8c8d149a793d9ebf,"fix(tests): pass policy config in model-based training

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['03719844b051ba936de9fde0818d14f414875ff0'],False,['tests\\raylab\\policy\\model_based\\test_lightning.py']
7a231b7e51dc96c641b922511c0040ab15f5dcbf,"fix(cli): import options from raylab

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['79a014dfb365b538478f85cf92e17d8753958745'],False,['raylab\\cli\\info.py']
68cf18565a2f883327a492e69d5c278e9e90c96c,"fix(tests): update policy cls fixture

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['3efcb8323fd845f4219ba23177f2b9ed622c6a06'],False,"['tests\\raylab\\agents\\test_registry.py', 'tests\\raylab\\agents\\test_trainer.py']"
698fdca1f332eeda8c5c93c901864f439a7179bb,"fix(policy): recover model warmup behavior

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['004ba6d4dc114c5ce5949d94fa08498ce2dd6531'],False,"['raylab\\agents\\mbpo\\policy.py', 'raylab\\policy\\model_based\\policy.py']"
6cdc30d3358045e0026da87850f6a1c89620c8b2,"fix(policy): restore model when early stopping

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c972f3a1fbf25ebb1df4c1ca3ca48fc74f9fb498'],False,"['raylab\\policy\\model_based\\lightning.py', 'tests\\raylab\\policy\\model_based\\test_lightning.py']"
e368ff498c234a21cfc9fd0a327ce8372dc782e5,"fix(agents): add default resource request for trainers

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['49b6b3ae16a0f5dcd3b92a9ee73a2448f6aedb13'],False,['raylab\\agents\\trainer.py']
0339458acffe58835e6379231322e83a6102594f,"fix(mage): keep policy delay default of 2

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['288dcda3edf2aec356b335cb659b39ec24faed4c'],False,['raylab\\agents\\mage\\policy.py']
94003117fdfa9009e9b674f29c55439b3ef9867f,"fix(mage): access 'optimizer' key in config

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['0339458acffe58835e6379231322e83a6102594f'],False,['raylab\\agents\\mage\\policy.py']
e20bac39fa234038279d600b50a41862df9038d1,"fix: use new NumpyReplayBuffer API

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['5018ea4c64d648162afc5bffa2d59fa757b0fd62'],False,"['raylab\\agents\\mbpo\\policy.py', 'raylab\\policy\\model_based\\lightning.py', 'tests\\raylab\\agents\\mage\\test_policy.py', 'tests\\raylab\\policy\\model_based\\test_lightning.py']"
ac43090b6f8a784775d06be18157f2ac20fe6d22,"fix(utils): take obs stats along batch dim

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['3bf34d6358226ae6ac3dac2d6f7422b6cc7c1c5e'],False,['raylab\\utils\\replay_buffer.py']
505d0a57e26d172052d2336411ee95f7946305ab,"fix(utils): return normalized obs and next obs

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['32b823bd685ef9391e6520a07da5de226009e06e'],False,"['raylab\\utils\\replay_buffer.py', 'tests\\raylab\\utils\\test_replay.py']"
50ff9e397bf7ca176d104ef2766a7577af6e9a8c,"fix(envs): avoid conflicting method inheritance in single precision

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['964b079778c122b7ffa93ad60fab0eb8b327fccb'],False,['raylab\\envs\\wrappers\\single_precision.py']
6bf7a24d226516c2f268e080188c08434b9af00d,"Merge tag 'v0.14.1' into develop

#### New Features
* (policy): use experience replay datamodule with lightning
* (policy): turn LightningModelMixin into a standalone class
* (policy): substitute LightningModelMixin for ModelTrainingMixin
* (policy): save individual model losses for later
* (policy): allow no holdout set
* (policy): log learner stats
* (agents): log number of grad steps in SOP and TD3
* (agents): add TD3
* (envs): add SinglePrecision wrapper
* (modules): add SOP
* (modules): add MAGE
* (mbpo): time data virtual rollouts
* (utils): add getitem and obs normalization to NumpyReplayBuffer
* (examples): add MAGE on Pusher-v2

#### Fixes
* (agents): add default resource request for trainers
* (policy): restore model when early stopping

#### Others
* (policy): test on train set if val not present
* (modules): assert target critics are disjoint and freeze params
* (mage): set model warmup equal to training
* (mage): set defaults according to paper
* (examples): update SAC, SOP and TD3 defaults on cheetah
* (examples): update SAC, SOP and TD3 defaults on walker2d
* (agents): remove train_batch_size from off-policy execution plan
* (deps): remove 'dashboard' extra from ray","['50ff9e397bf7ca176d104ef2766a7577af6e9a8c', '4ebf2c56591c3ff2f88ca4e63b09ab4dd4be5e6e']",True,[]
a549230f29598f07f12bd6f68138b9643dcd5dcb,"chore(losses): fix typo in docstring

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['8c85237ccada89e70514a1201b21348fc7e7b1a5'],False,['raylab\\policy\\losses\\mixins.py']
3e25193493cfd31e4c8a5a84e55ce2e1a6199cc1,"chore(policy): fix typo in docstring

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c7b07b5450c8691a6a11426eb321d593984c9e34'],False,['raylab\\policy\\model_based\\lightning.py']
2de919376c9ad4011cb186f5dd6144389732ce66,"Merge tag 'v0.14.3' into develop

#### Refactorings
* rename annotations to types

#### Others
* run poetry update
* (policy): fix typo in docstring
* (losses): fix typo in docstring","['ed43478b7b589f21d2fd4359218b90bd04705926', 'b5d3e147d987b0ad6f54cf578623e7bf12b4a990']",True,[]
916192191e713dbe8d3053fadc6ce33f577b7b7e,"fix(utils): avoid circular slices

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['913ac8510868054d1d03cf626533c99dcf602196'],False,['raylab\\utils\\replay_buffer.py']
03dbb1481f40947b8e104398b27c5720cec41ac6,"fix(utils): calculate end idx for full buffer

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['916192191e713dbe8d3053fadc6ce33f577b7b7e'],False,['raylab\\utils\\replay_buffer.py']
614a1adc5ee55725a881c40784d245480c5f5f75,"Merge tag 'v0.14.4' into develop

#### New Features
* (policy): add option decorator for model-based mixin
* (policy): add option decorator for off-policy mixin
* (losses): add method to unpack batch for losses

#### Fixes
* (utils): calculate end idx for full buffer
* (utils): avoid circular slices

#### Others
* (policy): add parenthesis around modulus
* (policy): check number of learn calls
* (policy): check model update interval","['f1b3a053e0c01ab47c3826bc511c866cae60ef54', '10a2ee748f10cfbbc69139164c742fb80a4833fe']",True,[]
6cc6f232d71c7e7e759d28f3b7f01cabd5ee36bd,"fix(losses): unpack batch keys

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['0adaffba9e8d1673567d3a3c6fd49953dbb054a0'],False,['raylab\\policy\\losses\\abstract.py']
6f8ddc161a191e9df0c7cd02e1e0f2b768e7ddd8,"fix(svg): remove manual entropy coeff update

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['6cc6f232d71c7e7e759d28f3b7f01cabd5ee36bd'],False,"['raylab\\agents\\svg\\soft\\policy.py', 'raylab\\policy\\losses\\isfv_iteration.py']"
90dca9e25b9e291ebc51afdf22a9865343c48003,"Merge tag 'v0.14.7' into develop

#### New Features
* (envs): add LQR solver
* (envs): make LQR TorchScript compatible

#### Fixes
* (svg): remove manual entropy coeff update

#### Refactorings
* (envs): reserve keyword 'kwargs' for env config
* (svg): move common options to base SVG policy
* (svg): move common options to base SVG policy
* (tests): move svg tests to losses

#### Others
* (agents): set trainer exploration config default to None","['eea7d49b18e9ebda2ac0d4124b96ba6b001c169f', 'c5e862334dc1f29a09b42286ddcc40e72c6eb3a2']",True,[]
04537c6eb01508d99eda653c14a1e150bdeee151,"fix(policy): normalize inputs to compute actions if needed

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['fff8bbfb206a04cdbddfa6c52d3f0a928c3d82fc'],False,"['raylab\\policy\\off_policy.py', 'raylab\\policy\\torch_policy.py', 'raylab\\utils\\replay_buffer.py']"
639414037b32de4284929daa77f022d8e6a8c6a7,"fix(policy): return super call result

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7821a90b2fb2873466b37b7b1d6eb9c0682f9c6b'],False,['raylab\\policy\\off_policy.py']
6defb7e56ca5bf88bf2b8bd2ec73afe83e2eb65f,"fix(utils): disable normalization if replay is empty

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['639414037b32de4284929daa77f022d8e6a8c6a7'],False,"['raylab\\utils\\replay_buffer.py', 'tests\\raylab\\utils\\test_replay.py']"
3bbdd0f7828d9b41b1de7a66b6102bb26002c914,"fix: remove standard scaler use

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['b8319b9829a24999d4a4f9db5ae6ba8fb419ce55'],False,"['raylab\\policy\\modules\\mage.py', 'raylab\\policy\\modules\\model\\stochastic\\single.py', 'raylab\\policy\\modules\\model\\stochastic\\svg.py', 'raylab\\policy\\modules\\sop.py', 'tests\\raylab\\policy\\modules\\model\\stochastic\\test_ensemble.py', 'tests\\raylab\\policy\\modules\\model\\stochastic\\test_single.py']"
1963afb675f9748e320a819b26e601ef3708effb,"fix(utils): ensure obs to be normalized is an array

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['83115b2325c4a178a109c53c85011308ae2e82b0'],False,['raylab\\utils\\replay_buffer.py']
2e3b507678ca31e7544f537e376256bc5d5b1019,"fix(envs): sample integer dims for LQR

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['4b0ee2ae4df0798f25f29f39c9cb352fdb3f5060'],False,['raylab\\envs\\environments\\lqr\\generators.py']
c7b34f378bf3e50946b919f05123ca84ec8e19cc,"fix(envs): make solver scriptable

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c0f4b1fadc076bdd72edfc334d0b16316039f3f2'],False,['raylab\\envs\\environments\\lqr\\solver.py']
7a3e32ef4faf3b5d555160700de2fdb9219189c4,"fix(envs): make all LQR generators pass tests

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['40c08555a2c3ee95e0a85dc08b19042f9d07cd34'],False,['raylab\\envs\\environments\\lqr\\generators.py']
eb53f9811f24f61de265512b63a3a6d7ed468acb,"Merge tag 'v0.14.8' into develop

#### New Features
* (policy): save replay state along with weights
* (agents): evaluate before learning if requested
* (modules): add LayerNormMLP
* (envs): add Box-DDP paper LQR generator
* (envs): add random LQR generators from backpropagation-planning

#### Fixes
* (policy): normalize inputs to compute actions if needed
* (utils): ensure obs to be normalized is an array
* (utils): disable normalization if replay is empty

#### Refactorings
* (examples): rename SoftAC folder to SAC

#### Others
* (policy): remove standard scaler from state-action mlp
* (policy): add type annotations to compute_actions
* (utils): update replay normalization
* (utils): remove add_row
* (utils): avoid scaling by too small stddevs
* (utils): remove ListReplayBuffer
* (examples): update SAC exps
* (examples): update SAC exps and SOP on swingup","['7a3e32ef4faf3b5d555160700de2fdb9219189c4', 'd9d3f7b95392aa6776479b2918c208293cda3cdb']",True,[]
7139663d0f527d5e74971e0e62c297e91a96a040,"fix(raylab): update rllib imports in ray==1.0.0

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c8b41d4f65e68b6e70eb511dcf792380711436a1'],False,"['raylab\\agents\\off_policy.py', 'raylab\\agents\\trainer.py', 'raylab\\execution\\warmup.py', 'raylab\\policy\\off_policy.py', 'raylab\\policy\\torch_policy.py']"
207fa78223abb378458a72bd5536b5c7179b94ce,"fix(options): remove with_base_config

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7139663d0f527d5e74971e0e62c297e91a96a040'],False,['raylab\\options.py']
987b88215f8b71cfcb460830282af5aadabd7017,"fix(tests): remove with_java from ray init kwargs

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['207fa78223abb378458a72bd5536b5c7179b94ce'],False,['tests\\conftest.py']
5d56e1d3072385dcf4287100b295246d50ac83bb,"fix(agents): substitute _policy_class for _policy attribute

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['987b88215f8b71cfcb460830282af5aadabd7017'],False,"['raylab\\agents\\acktr\\trainer.py', 'raylab\\agents\\mage\\trainer.py', 'raylab\\agents\\mbpo\\trainer.py', 'raylab\\agents\\naf\\trainer.py', 'raylab\\agents\\sac\\trainer.py', 'raylab\\agents\\sop\\trainer.py', 'raylab\\agents\\svg\\inf\\trainer.py', 'raylab\\agents\\svg\\one\\trainer.py', 'raylab\\agents\\svg\\soft\\trainer.py', 'raylab\\agents\\td3\\trainer.py', 'raylab\\agents\\trainer.py', 'raylab\\agents\\trpo\\trainer.py', 'tests\\raylab\\agents\\test_off_policy.py', 'tests\\raylab\\agents\\test_trainer.py']"
60571813ad5c62da32bd5137fdaa0311d2fb58d3,"fix(options): update rllib config info for ray==1.0.0

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['5d56e1d3072385dcf4287100b295246d50ac83bb'],False,['raylab\\options.py']
7e8c30e40ffcdd953d749f3d8f75de8ee4de1bd0,"fix(modules): initialize model before wrapping as residual

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['77ff2acde9d02d55cfa2016821aa5550fa4ec81c'],False,['raylab\\policy\\modules\\model\\stochastic\\builders.py']
f8df0b8d78c93e212048c6ab1e3a6c0b9fbd7135,"Merge tag 'v0.14.9' into develop

#### Fixes
* (raylab): update rllib imports in ray==1.0.0
* (options): update rllib config info for ray==1.0.0
* (agents): substitute _policy_class for _policy attribute

#### Refactorings
* (modules): substitute residual model wrapper for residual model mixin

#### Others
* disable automatic review request by dependabot","['7e8c30e40ffcdd953d749f3d8f75de8ee4de1bd0', 'd9549466886f6285987bdebbe59b3ff4877d793a']",True,[]
a5e073a8a69e84d78a34f17e823462a34fdc8909,"fix(envs): get env kwargs from config in reward functions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['55964219ee9714adffff31d5826cd6dbed9cd820'],False,['raylab\\envs\\rewards.py']
38d8dac430c2ad2c6c40e0c7203eac025071346c,"Merge tag 'v0.14.10' into develop

#### Fixes
* (envs): get env kwargs from config in reward functions

#### Others
* (deps): add ray[tune,rllib], dm-tree, tabulate","['a5e073a8a69e84d78a34f17e823462a34fdc8909', '80bc6e7fbd53854c4ec2ca8ad571de55dc527791']",True,[]
95ff1f2686607d2c8dddfd83cac58e0c50fa3598,"fix(envs): get env kwargs from config in registry

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['d54ce448e27f29f7e73e2d54e7c239f6de5dbc5a'],False,['raylab\\envs\\registry.py']
9bc494b898a7f590bf6f754cafc07c8b12d616ff,"Merge tag 'v0.14.11' into develop

#### Fixes
* (envs): get env kwargs from config in registry","['95ff1f2686607d2c8dddfd83cac58e0c50fa3598', '812012c8cd628bb09e021e22d1317695879924d6']",True,[]
d902c7fe869a9ddf263381efbb9b4048a0b7092c,"fix(tests): pass kwargs to environments

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7b8cfc7e481b0110b185a2ea4308ca7b1d6aea4a'],False,['tests\\raylab\\envs\\test_rewards.py']
f81b17b8ee6ee61297135df5f3651459012e7378,"Merge tag 'v0.14.13' into develop

### Fixes
* (deps): require pytorch-lightning = ^1.0","['925584f15e976f7f31cef1b4674b3f7555bdeb9b', 'dcfcc76226daaf1e3bfc49de439c22c8e3f15bec']",True,[]
ddbf7528fe3a6090682b9d55cc16621a616fc6d5,"fix(deps): add sklearn

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['f81b17b8ee6ee61297135df5f3651459012e7378'],False,"['poetry.lock', 'pyproject.toml']"
dccfec6773161852d6be96e17c48a309b9cf8b07,"Merge tag 'v0.14.14' into develop

#### Fixes
* (deps): add sklearn","['ddbf7528fe3a6090682b9d55cc16621a616fc6d5', 'f9685dd4349bd54a9b966c4cf40b03915aef8836']",True,[]
ebaaa5eb7407a1716af56b283c66c5380b4f90dc,"fix(cli): require --name parameter

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['f2053519cf62fc296d7d9b443ca3a5a4c634edad'],False,['raylab\\cli\\utils.py']
fd4985f3f3627a60c7799fd4defe297dea224e86,"fix(examples): use torch as a framework in PG cartpole swingup

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['ebaaa5eb7407a1716af56b283c66c5380b4f90dc'],False,['examples\\PG\\cartpole_defaults.py']
340a27fa13f9165abf7fbb1ff2d774a4cd05c37a,"fix(ci): update Install Poetry in poetry-package workflow

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['9e025ca48d78c25b7a865122a23510a0eaea7bb3'],False,['.github\\workflows\\poetry-package.yml']
0b114241fff3cd4faf051346a5c842c0b1572c44,"Merge tag 'v0.14.17' into develop

#### Fixes
* (ci): update Install Poetry in poetry-package workflow","['d156e8eb30bc3b797c04a48101bda3d1808625dd', 'dee7f1dcb0c3769bbc68ec622a977a595018d3c5']",True,[]
1a6d9a9423dfa9a64c82fe99fe490a1fb232a567,"fix(torch): use register_full_backward_hook in KFAC

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['4e778dc0f476ae0bac7546e22bf2c967316391a6'],False,"['raylab\\agents\\acktr\\policy.py', 'raylab\\policy\\optimizer_collection.py', 'raylab\\torch\\optim\\kfac.py']"
a1efbf35e46b52db64bc62c7ca7dbe37e23ca4b8,"fix(torch): register KFAC hooks only when recording stats

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1a6d9a9423dfa9a64c82fe99fe490a1fb232a567'],False,['raylab\\torch\\optim\\kfac.py']
342ee79b81e93f10863d5e142d1c8e3050d387bb,"Merge tag 'v0.15.1' into develop

#### Fixes
* (torch): register KFAC hooks only when recording stats
* (torch): use register_full_backward_hook in KFAC

#### Others

* ignore third party deprecation warnings in tests
* remove pytest.ini
* (agents): ignore agent TorchScript incompatability warning
* (policy): ignore dataloader warnings from pytorch lightning
* (torch): ignore deterministic actor layer norm warning
* (torch): ignore all softmax input scaling warnings
* (torch): ignore softmax input scaling warning
* (torch): increase atol for normalized linear output test
* (torch): evaluate second order gradients for nonlinear fc modules","['a1efbf35e46b52db64bc62c7ca7dbe37e23ca4b8', 'dc8a6d481d311b8ab8062196e92664bc577a8636']",True,[]
2887e96401668903e90c090fde03b1de211bf322,"fix(options): update rllib config info for ray==1.2.0

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c6de3faa9381c79c4e07fc23db28855100b71120'],False,['raylab\\options.py']
43b5d8e8df0ad6bf2b697dcddac4066e32432552,"Merge tag 'v0.15.3' into develop

#### Fixes
* (options): update rllib config info for ray==1.2.0

#### Refactorings
* (policy): update lightning docs, signatures and annotations

#### Others
* set default framework option to 'torch' for trainers and policies
* (tests): remove redundant parenthesis
* (agents): pass framework as 'torch' in policy rollout test
* (policy): change model parameters to enable checkpoint tests","['57e95b55fabc52c732237c0a58d614c376c6f348', '12b93003a863caf7f9ead621d3afe4c83c4d7ee1']",True,[]
fc956633d6fdfb77df6ff5cd70bacf3b87233300,"chore(utils): fix spelling error

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['e8919f078f0e69aec73c024c721a9c09950a8b17'],False,"['raylab\\policy\\model_based\\lightning.py', 'raylab\\utils\\lightning.py']"
eb4d9a530e96cbaf8b5861fab06237d06765f53b,"Merge tag 'v0.15.5' into develop

#### New Features
* (utils): suppress PytorchLightning outputs intelligently

#### Others
* (utils): fix spelling error
* (examples): update ACKTR on pybullet cheetah
* (agents): remove unused configs in ACKTR
* ignore deprecation warnings from wandb","['0a499b60265951fb70a0f217dad008b60483db20', '8cd8a2cca5bbf3f3d74d255fff514b85afa5805b']",True,[]
22e3503b4acd68831489b689f3921646ab5b3f15,"fix(cli): use future annotation style

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['f9dbbde74a65a43aee2e7774637e7d9be82f8566'],False,['raylab\\cli\\experiment_dashboard.py']
007060d3d5aad5374ae3526d59eb6509cd311375,"fix(cli): downgrade bokeh to 2.2.2

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['22e3503b4acd68831489b689f3921646ab5b3f15'],False,"['poetry.lock', 'pyproject.toml']"
f7cc78ad3c54c7489d0d3f27e25856ae607b16a5,"Merge tag 'v0.15.6' into develop

#### Fixes
* (cli): downgrade bokeh to 2.2.2
* (cli): use future annotation style

#### Refactorings
* run isort on project
* (utils): organize exp data loading and make test

#### Docs
* (examples): update PG cartpole defaults

#### Others
* (deps): bump cachetools from 4.2.1 to 4.2.2
* (deps): bump pytorch-lightning from 1.2.9 to 1.2.10
* (deps): bump dataclasses-json from 0.5.2 to 0.5.3
* (deps): bump pytorch-lightning from 1.2.8 to 1.2.9
* (cli): annotate dashboard functions
* (cli): use subprocess.run to launch streamlit
* (deps): bump wandb from 0.10.26 to 0.10.27
* (deps): bump pytorch-lightning from 1.1.5 to 1.2.8
* (deps): run poetry lock
* (deps): bump pytorch-lightning from 1.2.7 to 1.2.8
* (deps): bump wandb from 0.10.25 to 0.10.26
* (deps): bump dm-tree from 0.1.5 to 0.1.6","['e97e2497273ec0540dade836ebd39f76ae0fd1f7', '30cc3df9b87eccdde0c19580d0d9551b25b246d8']",True,[]
4a2f9573828dc76326305765692456b7c8d46583,"fix(deps): lock ray version to <1.3

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['30cc3df9b87eccdde0c19580d0d9551b25b246d8'],False,"['poetry.lock', 'pyproject.toml']"
39fccdbb8668bc464ea2c7d345f5f7b8792f4bc0,"Merge tag 'v0.15.7' into develop

#### Fixes
* (deps): lock ray version to <1.3","['f7cc78ad3c54c7489d0d3f27e25856ae607b16a5', 'abbb19bb1f466a281e5df301b0bf506a65e811ff']",True,[]
6390ab7cab43b87beb5a17e3d9e6e85779d6114a,"fix(cli): get progress column indexes only if present in data

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['abbb19bb1f466a281e5df301b0bf506a65e811ff'],False,['raylab\\cli\\experiment_dashboard.py']
faa9c1a2998ec74b869b6c3d21334c7edf162571,"fix(cli): get progress column indexes only if present in data

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['569335009b820a944f87718d92c88150f371e5fb'],False,['raylab\\cli\\experiment_dashboard.py']
2173e59ca39e34e29e29b30a69b8d750961ac005,"Merge tag 'v0.15.9' into develop

#### Fixes
* (cli): get progress column indexes only if present in data","['4755ace8c0c4feec000da3456159d2675c2d7b1e', 'c33430e0fca4b2b95c012eb87cba384e40b1f690']",True,[]
289323d860f907b609e6152f7a95a88c40c066d8,"fix(agents): update options for ray 1.4.1

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['afb39d2fd5794f612206f8b4faaf2d633811d4fa'],False,['raylab\\options.py']
6d5b71af774085448890732572a76eeb3cded6fb,"fix(agents): set simple_optimizer to True by default

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7b8ae3cc2d2ed1edb8f22b98f463f361c93a1407'],False,['raylab\\agents\\trainer.py']
c8d4beb23a402403eb731f9cf81874221c176caf,"fix(agents): remove invalid option overrides

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['b11e6c11d90aa5c1248b3d424c027610ef8aab7d'],False,"['raylab\\agents\\off_policy.py', 'raylab\\agents\\svg\\soft\\policy.py', 'raylab\\agents\\trainer.py']"
9e15d43c65d72b3a051a82d1c7421f0fe267ced1,"fix(policy): add extra fetches to view requirements

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2c1d14c4dae320d2fea44bcd17aee2ed2ceb5848'],False,['raylab\\policy\\torch_policy.py']
2a9146741b6d687d0cd229a619469b971d22acd6,"fix(policy): return val loss tensor on val step

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['473479a16efda0dbcac39404687e4be4defad3f7'],False,['raylab\\policy\\model_based\\lightning.py']
dba40e2a0ad54bff0832ac24fbda7b2a3c2a5336,"fix(policy): update early stopping method signature

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2a9146741b6d687d0cd229a619469b971d22acd6'],False,['raylab\\policy\\model_based\\lightning.py']
22c220949f2b5fe05621e349a956e7cc2a7cc843,"fix(policy): update early stopping with no val set

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['f05a8609fae57f4653fe92e71ea31169b273d31c'],False,"['raylab\\policy\\model_based\\lightning.py', 'tests\\raylab\\policy\\model_based\\test_lightning.py']"
